File,Revisions,Refactorings,BugFixes,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgOfCodeChurn,AvgChangeset,Age
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/renderers/ViewDLQRenderer.java,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/renderers/ViewMessagesRenderer.java,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/server/BaseJMSPortlet.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/server/JMSBrokerPortlet.java,2,0,0,0,0,0,0,0,0,0,0,673,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/server/JMSConnectorPortlet.java,2,0,0,0,0,0,0,0,0,0,0,673,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/AbstractHandler.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/ConfigureRAInstanceHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/CreateConnectionFactoryHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/CreateDestinationHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/DeployHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/JMSProviderData.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/JMSResourcePortlet.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/ListScreenHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/ReviewHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/SelectConnectionFactoryTypeHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/SelectDestinationTypeHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/SelectProviderHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmsmanager/wizard/ShowPlanHandler.java,2,0,0,0,0,0,0,0,0,0,0,683,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmxmanager/JMXManagerHelper.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jmxmanager/JMXManagerPortlet.java,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jndiview/JNDIViewPortlet.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jsr77/DynamicServerInfo.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/jsr77/Jsr77Lookup.java,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/BaseKeystoreHandler.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/CertificateDetailsHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/ConfigureNewKeyHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/ConfirmCertificateHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/ConfirmKeyHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/CreateKeystoreHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/DeleteEntryHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/EditKeystoreHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/GenerateCSRHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/ImportCAReplyHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/KeystoresPortlet.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/ListHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/LockEditKeystoreHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/LockKeystoreHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/UnlockKeyHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/UnlockKeystoreHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/UploadCertificateHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/keystores/ViewKeystoreHandler.java,2,0,0,0,0,0,0,0,0,0,0,688,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/ldapmanager/LDAPManagerHelper.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/ldapmanager/LDAPManagerPortlet.java,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/logmanager/LogManagerPortlet.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/logmanager/LogViewerPortlet.java,2,0,0,0,0,0,0,0,0,0,0,673,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/logmanager/WebAccessLogViewerPortlet.java,2,0,0,0,0,0,0,0,0,0,0,673,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/MultiPageAbstractHandler.java,2,0,0,0,0,0,0,0,0,0,0,675,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/MultiPageModel.java,2,0,0,0,0,0,0,0,0,0,0,675,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/MultiPagePortlet.java,2,0,0,0,0,0,0,0,0,0,0,675,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/repository/RepositoryViewPortlet.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/AbstractSecurityManagerPortlet.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/realm/MasterLoginModuleInfo.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/realm/SecurityRealmPortlet.java,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/SEGroupsPortlet.java,2,0,0,0,0,0,0,0,0,0,0,673,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/securitymanager/SEUsersPortlet.java,2,0,0,0,0,0,0,0,0,0,0,673,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/servermanager/ServerManagerPortlet.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/servlet/ForwardDispatchFilter.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/threads/AbstractThreadHandler.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/threads/ListScreenHandler.java,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/threads/MonitorScreenHandler.java,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/threads/ThreadPoolPortlet.java,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/CollectionHelper.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/KernelHelper.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/ObjectNameConstants.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/PortletManager.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/RealmHelper.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/SecurityRealmBean.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/SERealmGroupHelper.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/SERealmUserHelper.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/StringTree.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/StringUtils.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/util/TimeUtils.java,2,0,0,0,0,0,0,0,0,0,0,681,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/webmanager/ConnectorInfo.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/webmanager/ConnectorPortlet.java,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/webmanager/StatisticsHelper.java,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/webmanager/WebManagerPortlet.java,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/java/org/apache/geronimo/console/welcome/WelcomePortlet.java,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/resources/jms-resource-providers.properties,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/graphs/memoryGraphJS.jsp,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/graphs/memoryGraphSVG.jsp,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/webapp/graphs/updatingGraphJS.jsp,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/webapp/index.html,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/classes/login-modules.properties,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/dwr.xml,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/portlet.xml,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/tld/portlet.tld,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ajax/progressbar.jsp,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/ajpPort.jsp,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/config.jsp,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/index.jsp,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/results.jsp,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/apache/jk/webApps.jsp,2,0,0,0,0,0,0,0,0,0,0,672,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/_header.jsp,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/caDetails.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/certReqDetails.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/confirmCA.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/confirmCertReq.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/confirmClientCert.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/index.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/listRequestsIssue.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/listRequestsVerify.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/processCSR.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/setupCA.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/unlockCA.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/ca/viewCertificate.jsp,2,0,0,0,0,0,0,0,0,0,0,676,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/addRepository.jsp,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/confirmExport.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/download.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/downloadStatus.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/index.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/list.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/pluginParams.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/results.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/car/viewForDownload.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/changeStorePasswordNormal.jsp,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/generateCSRNormal.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/generateKeyPairNormal.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/help.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/importCAReplyNormal.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/importTrustedCertNormal.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/viewCertificateNormal.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/viewKeyStoreHelp.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/certmanager/viewKeyStoreNormal.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/classloaderview/help.jsp,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/classloaderview/view.jsp,2,0,0,0,0,0,0,0,0,0,0,671,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/dependencies.jsp,1,0,0,0,0,0,0,0,0,0,0,1340,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/deployStatus.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/displayPlan.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/environment.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
applications/console/geronimo-console-standard/src/main/webapp/WEB-INF/view/configcreator/getArchive.jsp,2,0,0,0,0,0,0,0,0,0,0,674,14
