File,Revisions,SumOfREF,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgChangeset,Age
applications/geronimo-examples/geronimo-jsp-examples/src/main/java/util/HTMLFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/java/validators/DebugValidator.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/cal/cal1.jsp,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/checkbox/checkresult.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/checkbox/CheckTest.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/colors/ColorGameBean.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/colors/colrs.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/dates/date.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/dates/date.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/error/er.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/error/err.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/forward/forward.jsp,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/images/code.gif,1,0,0,,0,0,,0,0,0,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/include/foo.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/include/foo.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/index.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/el/basic-arithmetic.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/el/basic-arithmetic.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/el/implicit-objects.html,1,0,0,,0,0,,0,0,0,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/jspattribute/jspattribute.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/jspattribute/jspattribute.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/jspx/basic.html,4,0,4,,1,3,,1,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/jspx/basic.jspx,1,0,0,,0,0,,0,0,0,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/misc/coda.jspf,1,0,0,,0,0,,0,0,0,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/misc/config.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/misc/config.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/simpletag/book.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/simpletag/book.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/tagfiles/hello.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/tagfiles/hello.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsp2/tagfiles/products.html,1,0,0,,0,0,,0,0,0,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/jsptoserv/hello.jsp,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/num/numguess.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/num/numguess.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/plugin/applet/Clock2.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/plugin/plugin.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/plugin/plugin.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/security/protected/error.jsp,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/sessions/carts.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/sessions/DummyCart.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/simpletag/foo.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/simpletag/foo.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/snp/snoop.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/snp/snoop.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/source.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/tagplugin/choose.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/tagplugin/choose.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/cal/Entries.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/checkbox/CheckTest.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/colors/ColorGameBean.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/compressionFilters/CompressionFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/dates/JspCalendar.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/error/Smart.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/examples/ExampleTagBase.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/filters/ExampleFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/jsp2/examples/BookBean.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/jsp2/examples/el/Functions.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/jsp2/examples/simpletag/EchoAttributesTag.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/listeners/ContextListener.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/num/NumberGuessBean.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/servletToJsp.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/sessions/DummyCart.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/util/HTMLFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/classes/validators/DebugValidator.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/geronimo-web.xml,6,0,64,,11,32,,5,31,16,47
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/jsp/applet/Clock2.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/jsp/debug-taglib.tld,2,0,1,,0,1,,0,2,1,37
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/jsp2/jsp2-example-taglib.tld,1,0,0,,0,0,,0,0,0,7
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/lib/jstl.jar,1,0,0,,0,0,,0,0,0,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/tags/displayProducts.tag,1,0,0,,0,0,,0,0,0,7
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/WEB-INF/web.xml,6,0,6,,1,15,,2,8,4,37
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/xml/xml.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-jsp-examples/src/main/webapp/xml/xml.jsp,1,0,1,,1,0,,0,1,1,9
applications/geronimo-examples/geronimo-servlet-examples/NOTICE.txt,2,0,1,,0,1,,0,2,1,45
applications/geronimo-examples/geronimo-servlet-examples/pom.xml,4,0,9,,2,8,,2,11,4,44
applications/geronimo-examples/geronimo-servlet-examples/src/main/java/compressionFilters/CompressionFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/java/compressionFilters/CompressionFilterTestServlet.java,1,0,0,,0,1,,1,1,1,9
applications/geronimo-examples/geronimo-servlet-examples/src/main/java/CookieExample.java,4,0,2,,0,2,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/java/filters/ExampleFilter.java,4,0,2,,0,2,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/java/listeners/ContextListener.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/java/util/HTMLFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/cookies.html,2,0,2,,1,1,,0,3,2,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/images/code.gif,1,0,0,,0,0,,0,0,0,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/WEB-INF/classes/compressionFilters/CompressionFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/WEB-INF/classes/CookieExample.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/WEB-INF/classes/filters/ExampleFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/WEB-INF/classes/listeners/ContextListener.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/WEB-INF/classes/util/HTMLFilter.java,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/WEB-INF/geronimo-web.xml,4,0,31,,8,16,,4,29,12,47
applications/geronimo-examples/geronimo-servlet-examples/src/main/webapp/WEB-INF/web.xml,3,0,2,,1,1,,0,2,1,24
applications/geronimo-examples/pom.xml,3,0,2,,1,2,,1,2,1,44
applications/geronimo-ldap-demo/NOTICE.txt,2,0,1,,0,1,,0,2,1,45
applications/geronimo-ldap-demo/pom.xml,8,0,20,,2,26,,3,21,6,44
applications/geronimo-ldap-demo/src/main/webapp/auth/logon.html,1,0,0,,0,0,,0,0,0,9
applications/geronimo-ldap-demo/src/main/webapp/forbidden/hello.html,1,0,0,,0,0,,0,0,0,11
applications/geronimo-ldap-demo/src/main/webapp/geronimo-realm.ldif,1,0,0,,0,0,,0,0,0,9
applications/geronimo-ldap-demo/src/main/webapp/protect/hello.html,1,0,0,,0,0,,0,0,0,11
applications/geronimo-ldap-demo/src/main/webapp/WEB-INF/web.xml,2,0,0,,0,2,,1,2,1,37
applications/geronimo-ldap-demo/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/geronimo-mejb/LICENSE.txt,1,0,0,,0,0,,0,0,0,53
applications/geronimo-mejb/src/main/java/org/apache/geronimo/mgmt/MEJB.java,1,0,0,,0,0,,0,0,0,53
applications/geronimo-remote-deploy/NOTICE.txt,3,0,1,,0,7,,2,6,3,45
applications/geronimo-remote-deploy/pom.xml,12,0,19,,2,22,,2,11,3,44
applications/geronimo-remote-deploy/src/main/java/org/apache/geronimo/deployment/remote/BarfServlet.java,1,0,0,,0,0,,0,0,0,9
applications/geronimo-remote-deploy/src/main/java/org/apache/geronimo/deployment/remote/FileUploadServlet.java,4,0,296,,74,106,,26,183,100,48
applications/geronimo-remote-deploy/src/main/webapp/WEB-INF/geronimo-web.xml,5,0,20,,4,12,,2,24,6,47
applications/geronimo-remote-deploy/src/main/webapp/WEB-INF/web.xml,1,0,0,,0,2,,2,2,2,37
applications/geronimo-remote-deploy/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/geronimo-uddi-db/NOTICE.txt,2,0,1,,0,1,,0,2,1,45
applications/geronimo-uddi-db/pom.xml,5,0,8,,2,9,,2,11,3,44
applications/geronimo-uddi-db/src/main/sql/juddi.sql,1,0,0,,0,0,,0,0,0,9
applications/geronimo-uddi-db/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/geronimo-uddi-server/NOTICE.txt,2,0,1,,0,1,,0,2,1,45
applications/geronimo-uddi-server/pom.xml,13,0,30,,2,57,,4,19,7,44
applications/geronimo-uddi-server/repository/juddi/juddi/0.9rc4/juddi-0.9rc4.jar,1,0,0,,0,0,,0,0,0,3
applications/geronimo-uddi-server/src/main/webapp/happyjuddi.jsp,2,0,2,,1,1,,0,3,2,37
applications/geronimo-uddi-server/src/main/webapp/WEB-INF/juddi.properties,1,0,0,,0,0,,0,0,0,9
applications/geronimo-uddi-server/src/main/webapp/WEB-INF/web.xml,2,0,0,,0,2,,1,2,1,37
applications/geronimo-uddi-server/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/geronimo-welcome/NOTICE.txt,3,0,1,,0,7,,2,6,3,45
applications/geronimo-welcome/pom.xml,14,0,29,,2,22,,2,11,4,44
applications/geronimo-welcome/src/main/java/org/apache/geronimo/welcome/AbsentSampleServlet.java,2,0,23,,12,11,,6,34,17,50
applications/geronimo-welcome/src/main/webapp/index.jsp,8,0,12,,2,10,,1,6,3,46
applications/geronimo-welcome/src/main/webapp/main.css,1,0,0,,0,0,,0,0,0,9
applications/geronimo-welcome/src/main/webapp/WEB-INF/geronimo-web.xml,5,0,7,,1,8,,2,4,3,47
applications/geronimo-welcome/src/main/webapp/WEB-INF/web.xml,4,0,6,,2,8,,2,6,4,37
applications/geronimo-welcome/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/magicGball/magicGball-client/NOTICE.txt,1,0,3,,3,0,,0,3,3,11
applications/magicGball/magicGball-client/pom.xml,3,0,7,,2,6,,2,11,4,9
applications/magicGball/magicGball-client/src/main/java/org/acme/MagicGBall.java,1,0,0,,0,0,,0,0,0,9
applications/magicGball/magicGball-client/src/main/resources/META-INF/application-client.xml,1,0,0,,0,0,,0,0,0,9
applications/magicGball/magicGball-client/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/magicGball/magicGball-ear/NOTICE.txt,1,0,3,,3,0,,0,3,3,11
applications/magicGball/magicGball-ear/pom.xml,3,0,10,,3,9,,3,11,6,9
applications/magicGball/magicGball-ear/src/main/application/META-INF/LICENSE.txt,2,0,0,,0,0,,0,0,0,23
applications/magicGball/magicGball-ear/src/main/plan/magicgball-corba-nosec-plan.xml,6,0,31,,5,14,,2,17,8,21
applications/magicGball/magicGball-ear/src/main/resources/application.xml,2,0,16,,8,0,,0,16,8,11
applications/magicGball/magicGball-ear/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/magicGball/magicGball-ejb/NOTICE.txt,1,0,3,,3,0,,0,3,3,11
applications/magicGball/magicGball-ejb/pom.xml,2,0,1,,0,1,,0,2,1,9
applications/magicGball/magicGball-ejb/src/main/java/org/acme/MagicGBall.java,1,0,0,,0,0,,0,0,0,9
applications/magicGball/magicGball-ejb/src/main/resources/META-INF/ejb-jar.xml,1,0,0,,0,0,,0,0,0,9
applications/magicGball/magicGball-ejb/src/main/resources/META-INF/wsdl/MagicGBall-mapping.xml,1,0,0,,0,0,,0,0,0,9
applications/magicGball/magicGball-ejb/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/magicGball/magicGball-web/NOTICE.txt,1,0,3,,3,0,,0,3,3,11
applications/magicGball/magicGball-web/pom.xml,4,0,8,,2,13,,3,11,5,11
applications/magicGball/magicGball-web/src/main/java/org/acme/MagicGBallServlet.java,1,0,0,,0,0,,0,0,0,9
applications/magicGball/magicGball-web/src/main/webapp/index.html,1,0,0,,0,0,,0,0,0,9
applications/magicGball/magicGball-web/src/main/webapp/WEB-INF/web.xml,1,0,0,,0,0,,0,0,0,9
applications/magicGball/magicGball-web/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/magicGball/pom.xml,5,0,10,,2,15,,3,11,5,18
applications/magicGball/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
applications/pom.xml,19,0,29,,2,24,,1,11,3,55
applications/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
assemblies/geronimo-boilerplate-j2ee/NOTICE.txt,2,0,0,,0,0,,0,0,0,16
assemblies/geronimo-boilerplate-j2ee/pom.xml,12,0,89,,7,46,,4,47,11,9
assemblies/geronimo-boilerplate-j2ee/src/main/resources/var/config/client_artifact_aliases.properties,4,0,19,,5,1,,0,18,5,16
assemblies/geronimo-boilerplate-javaee5/pom.xml,6,0,111,,18,117,,20,111,38,51
assemblies/geronimo-boilerplate-javaee5/src/main/assembly/boilerplate.xml,2,0,1,,0,0,,0,1,0,51
assemblies/geronimo-boilerplate-javaee5/src/main/underlay/var,1,0,0,,0,0,,0,0,0,51
assemblies/geronimo-boilerplate-jee5/LICENSE.txt,2,0,0,,0,0,,0,0,0,51
assemblies/geronimo-boilerplate-jee5/NOTICE.txt,2,0,4,,2,1,,0,3,2,45
assemblies/geronimo-boilerplate-jee5/pom.xml,13,0,190,,15,114,,9,80,23,44
assemblies/geronimo-boilerplate-jee5/src/main/resources/var/config/client_artifact_aliases.properties,8,0,10,,1,2,,0,3,2,51
assemblies/geronimo-boilerplate-minimal/NOTICE.txt,1,0,1,,1,1,,1,2,2,45
assemblies/geronimo-boilerplate-minimal/pom.xml,30,2,550,,18,379,,13,287,31,54
assemblies/geronimo-boilerplate-minimal/src/main/assembly/boilerplate.xml,7,0,120,,17,70,,10,53,27,54
assemblies/geronimo-boilerplate-minimal/src/main/resources/bin/deploy.bat,7,0,33,,5,30,,4,21,9,32
assemblies/geronimo-boilerplate-minimal/src/main/resources/bin/geronimo.bat,26,0,90,,3,76,,3,40,6,51
assemblies/geronimo-boilerplate-minimal/src/main/resources/bin/geronimo.sh,2,0,26,,13,16,,8,21,21,17
assemblies/geronimo-boilerplate-minimal/src/main/resources/bin/setjavaenv.sh,4,0,12,,3,4,,1,6,4,6
assemblies/geronimo-boilerplate-minimal/src/main/resources/DISCLAIMER.txt,6,0,63,,10,72,,12,48,22,48
assemblies/geronimo-boilerplate-minimal/src/main/resources/LICENSE.txt,8,0,2770,,346,1789,,224,1311,570,46
assemblies/geronimo-boilerplate-minimal/src/main/resources/var/config/artifact_aliases.properties,5,0,21,,4,3,,1,18,5,41
assemblies/geronimo-boilerplate-minimal/src/main/resources/var/config/config-substitutions.properties,13,0,96,,7,64,,5,58,12,47
assemblies/geronimo-boilerplate-minimal/src/main/resources/var/log/client-log4j.properties,1,0,6,,6,5,,5,11,11,9
assemblies/geronimo-boilerplate-minimal/src/main/resources/var/log/deployer-log4j.properties,4,0,6,,2,1,,0,5,2,24
assemblies/geronimo-boilerplate-minimal/src/main/resources/var/log/server-log4j.properties,28,0,105,,4,72,,3,18,6,47
assemblies/geronimo-boilerplate-minimal/src/main/resources/var/security/demo_groups.properties,1,0,0,,0,0,,0,0,0,9
assemblies/geronimo-boilerplate-minimal/src/main/resources/var/security/groups.properties,1,0,0,,0,0,,0,0,0,9
assemblies/geronimo-boilerplate-minimal/src/main/resources/var/security/keystores/geronimo-default,1,0,0,,0,0,,0,0,0,7
assemblies/geronimo-boilerplate-minimal/src/main/underlay/bin/deploy.bat,1,0,0,,0,0,,0,0,0,51
assemblies/geronimo-boilerplate-minimal/src/main/underlay/bin/start-server,5,0,5,,1,4,,1,2,2,54
assemblies/geronimo-boilerplate-minimal/src/main/underlay/bin/stop-server,2,0,2,,1,0,,0,1,1,54
assemblies/geronimo-boilerplate-minimal/src/main/underlay/deploy,2,0,0,,0,0,,0,0,0,51
assemblies/geronimo-boilerplate-minimal/src/main/underlay/DISCLAIMER.txt,2,0,0,,0,0,,0,0,0,51
assemblies/geronimo-boilerplate-minimal/src/main/underlay/etc/META-INF/plexus/plexus.xml,1,0,0,,0,0,,0,0,0,51
assemblies/geronimo-boilerplate-minimal/src/main/underlay/var/config/config-substitutions.properties,1,0,0,,0,0,,0,0,0,54
assemblies/geronimo-boilerplate-minimal/src/main/underlay/var/log/client-log4j.properties,2,0,0,,0,0,,0,0,0,55
assemblies/geronimo-framework/LICENSE.txt,1,0,1,,1,1,,1,2,2,2
assemblies/geronimo-framework/NOTICE.txt,2,0,4,,2,1,,0,3,2,45
assemblies/geronimo-framework/pom.xml,24,0,158,,7,196,,8,67,15,51
assemblies/geronimo-framework/src/main/assembly/bin.xml,15,0,149,,10,125,,8,37,18,54
assemblies/geronimo-framework/src/main/resources/var/config/config.xml,12,0,20,,2,32,,3,20,4,51
assemblies/geronimo-framework/src/main/var/config/config.xml,9,0,46,,5,23,,3,18,8,15
assemblies/geronimo-framework/src/main/var/config/jsr88-configurer-config.xml,6,0,8,,1,3,,0,5,2,26
assemblies/geronimo-framework/src/main/var/config/offline-deployer-list,2,0,17,,8,0,,0,16,8,9
assemblies/geronimo-jetty6-javaee5/pom.xml,7,0,103,,15,22,,3,41,18,55
assemblies/geronimo-jetty6-javaee5/src/main/assembly/bin.xml,4,0,17,,4,42,,10,55,15,55
assemblies/geronimo-jetty6-javaee5/src/main/resources/var/config/client_artifact_aliases.properties,3,0,2,,1,0,,0,2,1,55
assemblies/geronimo-jetty6-javaee5/src/main/resources/var/config/config.xml,3,0,8,,3,0,,0,4,3,54
assemblies/geronimo-jetty6-javaee5-gshell/pom.xml,5,0,10,,2,0,,0,5,2,51
assemblies/geronimo-jetty6-javaee5-gshell/src/main/assembly/bin.xml,8,0,38,,5,21,,3,19,7,51
assemblies/geronimo-jetty6-javaee5-gshell/src/main/config,1,0,0,,0,0,,0,0,0,51
assemblies/geronimo-jetty6-javaee5-gshell/src/main/resources/var/config/config.xml,2,0,0,,0,0,,0,0,0,51
assemblies/geronimo-jetty6-javaee5-gshell/src/main/underlay/bin/gsh,2,0,0,,0,0,,0,0,0,51
assemblies/geronimo-jetty6-javaee5-gshell/src/main/underlay/bin/gsh.bat,2,0,2,,1,2,,1,2,2,49
assemblies/geronimo-jetty6-javaee5-gshell/src/main/underlay/etc/commons-logging.properties,4,0,3,,1,6,,2,3,2,51
assemblies/geronimo-jetty6-javaee5-gshell/src/main/underlay/etc/gsh-classworlds.conf,3,0,7,,2,3,,1,8,3,49
assemblies/geronimo-jetty6-javaee5-gshell/src/main/underlay/etc/layout.xml,1,0,0,,0,0,,0,0,0,50
assemblies/geronimo-jetty6-javaee5-gshell/src/main/underlay/etc/rc.d/start-server,4,0,0,,0,0,,0,0,0,51
assemblies/geronimo-jetty6-jee5/LICENSE.txt,2,0,0,,0,0,,0,0,0,51
assemblies/geronimo-jetty6-jee5/NOTICE.txt,2,0,4,,2,1,,0,3,2,45
assemblies/geronimo-jetty6-jee5/pom.xml,31,0,324,,10,178,,6,61,16,49
assemblies/geronimo-jetty6-jee5/src/main/assembly/bin.xml,9,0,128,,14,84,,9,59,24,51
assemblies/geronimo-jetty6-jee5/src/main/resources/bin/jaxws-tools.bat,2,0,0,,0,0,,0,0,0,51
assemblies/geronimo-jetty6-jee5/src/main/resources/var/config/artifact_aliases.properties,2,0,0,,0,0,,0,0,0,51
assemblies/geronimo-jetty6-jee5/src/main/resources/var/config/config.xml,40,0,329,,8,186,,5,58,13,50
assemblies/geronimo-jetty6-jee5/src/main/resources/var/config/offline-deployer-config.xml,4,0,4,,1,0,,0,2,1,37
assemblies/geronimo-jetty6-jee5/src/main/var/config/artifact_aliases.properties,6,0,13,,2,7,,1,12,3,51
assemblies/geronimo-jetty6-jee5/src/main/var/config/config.xml,46,0,210,,5,173,,4,25,8,26
assemblies/geronimo-jetty6-jee5/src/main/var/config/config-substitutions.properties,2,0,0,,0,0,,0,0,0,24
assemblies/geronimo-jetty6-jee5/src/main/var/config/jsr88-configurer-config.xml,3,0,4,,1,0,,0,2,1,22
assemblies/geronimo-jetty6-jee5/src/main/var/config/offline-deployer-list,1,0,1,,1,1,,1,2,2,12
assemblies/geronimo-jetty6-minimal/LICENSE.txt,1,0,0,,0,0,,0,0,0,12
assemblies/geronimo-jetty6-minimal/NOTICE.txt,1,0,1,,1,1,,1,2,2,45
assemblies/geronimo-jetty6-minimal/pom.xml,13,0,170,,13,82,,6,50,19,54
assemblies/geronimo-jetty6-minimal/src/main/assembly/bin.xml,8,0,131,,16,86,,11,74,27,54
assemblies/geronimo-jetty6-minimal/src/main/resources/var/config/config.xml,11,0,36,,3,36,,3,20,7,48
assemblies/geronimo-jetty6-minimal/src/main/resources/var/config/offline-deployer-config.xml,2,0,0,,0,0,,0,0,0,35
assemblies/geronimo-jetty6-minimal/src/main/var/config/config.xml,3,0,1,,0,3,,1,2,1,15
assemblies/geronimo-jetty6-minimal/src/main/var/config/jsr88-configurer-config.xml,5,0,10,,2,5,,1,8,3,26
assemblies/geronimo-jetty-j2ee/NOTICE.txt,3,0,0,,0,0,,0,0,0,12
assemblies/geronimo-jetty-j2ee/pom.xml,13,0,162,,12,124,,10,114,22,11
assemblies/geronimo-jetty-j2ee/src/main/assembly/bin.xml,4,0,15,,4,6,,2,11,5,12
assemblies/geronimo-jetty-j2ee/src/main/var/config/config.xml,13,0,121,,9,72,,6,57,15,12
assemblies/geronimo-jetty-j2ee/src/main/var/config/offline-deployer-list,3,0,4,,1,0,,0,4,1,11
assemblies/geronimo-jetty-minimal/NOTICE.txt,2,0,0,,0,0,,0,0,0,12
assemblies/geronimo-jetty-minimal/pom.xml,6,0,34,,6,38,,6,36,12,9
assemblies/geronimo-jetty-minimal/src/main/assembly/bin.xml,3,0,7,,2,6,,2,11,4,12
assemblies/geronimo-jetty-minimal/src/main/var/config/config.xml,6,0,33,,6,17,,3,30,8,12
assemblies/geronimo-jetty-minimal/src/main/var/config/offline-deployer-list,4,0,19,,5,0,,0,16,5,11
assemblies/geronimo-tomcat6-javaee5/pom.xml,3,0,70,,23,28,,9,58,33,55
