File,Revisions,Refactorings,BugFixes,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgOfCodeChurn,MaxOfCount,AvgChangeset,Age
modules/security/src/main/java/org/apache/geronimo/security/Callers.java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/security/src/test/data,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/security/src/test/java/org/apache/geronimo/security/AbstractTest.java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/security/src/test/java/org/apache/geronimo/security/jaas/ConfigurationEntryTest.java,2,0,0,0,,0,0,,0,0,0,225,115.5,7
modules/security/src/test/java/org/apache/geronimo/security/jaas/LoginPropertiesFileTest.java,2,0,0,0,,0,0,,0,0,0,225,115.5,7
modules/security/src/test/java/org/apache/geronimo/security/jaas/TimeoutTest.java,2,0,0,0,,0,0,,0,0,0,225,115.5,7
modules/security/src/test/java/org/apache/geronimo/security/network/protocol/SubjectCarryingProtocolTest.java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/security/src/test/java/org/apache/geronimo/security/remoting/jmx/RemoteLoginTest.java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/security-builder/pom.xml,4,0,0,16,,4,2,,0,9,4.5,225,71.75,7
modules/security-builder/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/security-builder/src/main/schema,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/service-builder/pom.xml,4,0,0,14,,4,2,,0,8,4,225,71.75,7
modules/service-builder/src/main/java/org/apache/geronimo/deployment/service/GBeanBuilder.java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/service-builder/src/main/schema,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/service-builder/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/service-builder/src/test/resources,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/system/pom.xml,4,0,0,14,,4,36,,9,25,12.5,225,71.75,7
modules/system/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/system/src/main/resources/META-INF/schema,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/system/src/test/data,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/system/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/system/src/test/repo,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/test-ddbean/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/test-ddbean/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/test-ddbean/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/test-ddbean/src/test/resources,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/timer/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/timer/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/timer/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/tomcat/pom.xml,4,0,0,18,,4,4,,1,11,5.5,225,71.75,7
modules/tomcat/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/tomcat/src/main/resources,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/tomcat/src/test/java/org/apache/geronimo/tomcat/AbstractWebModuleTest.java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/tomcat/src/test/resources,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/tomcat-builder/pom.xml,4,0,0,30,,8,28,,7,29,14.5,225,71.75,7
modules/tomcat-builder/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/tomcat-builder/src/main/schema,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/tomcat-builder/src/test/data,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/tomcat-builder/src/test/java/org/apache/geronimo/tomcat/deployment/TomcatModuleBuilderTest.java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/tomcat-builder/src/test/resources,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/transaction/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/transaction/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/transaction/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/upgrade/pom.xml,4,0,0,2,,0,0,,0,1,0.5,225,71.75,7
modules/upgrade/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/upgrade/src/test/data,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/upgrade/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/util/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/util/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/util/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/web-builder/pom.xml,2,0,0,0,,0,0,,0,0,0,60,30.5,7
modules/web-builder/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/web-builder/src/main/schema,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/web-builder/src/test/java/org,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/web-builder/src/test/resources,2,0,0,0,,0,0,,0,0,0,225,113,7
modules/webservices/pom.xml,4,0,0,0,,0,16,,4,8,4,225,71.75,7
modules/webservices/src/main/java,2,0,0,0,,0,0,,0,0,0,225,113.5,7
modules/webservices/src/main/resources,2,0,0,0,,0,0,,0,0,0,225,113.5,7
plugins/geronimo-assembly-plugin/maven.xml,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-assembly-plugin/project.properties,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-assembly-plugin/project.xml,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-dependency-plugin/maven.xml,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-dependency-plugin/project.properties,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-dependency-plugin/project.xml,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-deployment-plugin/maven.xml,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-deployment-plugin/project.properties,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-deployment-plugin/project.xml,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-packaging-plugin/maven.xml,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-packaging-plugin/project.properties,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/geronimo-packaging-plugin/project.xml,2,0,0,0,,0,0,,0,0,0,25,14,7
plugins/project.properties,1,0,0,0,,0,0,,0,0,0,25,25,7
pom.xml,27,0,0,282,,10,227,,8,71,18.85,225,21.26,10
project.properties,1,0,0,0,,0,0,,0,0,0,4,4,7
project.xml,1,0,0,0,,0,0,,0,0,0,4,4,7
STATUS,1,0,0,0,,0,0,,0,0,0,1,1,7
testsuite/console-testsuite/basic/pom.xml,8,0,0,144,,18,42,,5,42,23.25,13,3.5,9
testsuite/console-testsuite/basic/src/test/java/org/apache/geronimo/testsuite/console/ConsoleTestSupport.java,2,0,0,30,,15,0,,0,15,15,13,11.5,9
testsuite/console-testsuite/basic/src/test/java/org/apache/geronimo/testsuite/console/ExtendedSelenium.java,2,0,0,30,,15,0,,0,15,15,13,11.5,9
testsuite/console-testsuite/basic/src/test/java/org/apache/geronimo/testsuite/console/LinkCheckTest.java,2,0,0,98,,49,0,,0,49,49,13,11.5,9
testsuite/console-testsuite/basic/src/test/java/org/apache/geronimo/testsuite/console/SeleniumTestSupport.java,2,0,0,30,,15,0,,0,15,15,13,11.5,9
testsuite/console-testsuite/basic/src/test/java/org/apache/geronimo/testsuite/console/SimpleLoginTest.java,4,0,0,274,,68,138,,34,119,103,13,7.5,9
testsuite/console-testsuite/basic-junit/pom.xml,6,0,0,6,,1,42,,7,24,8,7,2.33,9
testsuite/console-testsuite/basic-junit/src/test/java/org/apache/geronimo/testsuite/console/SimpleLogin2Test.java,4,0,0,0,,0,0,,0,0,0,7,6.25,9
testsuite/console-testsuite/basic-junit/src/test/java/org/apache/geronimo/testsuite/console/SimpleLoginTest.java,4,0,0,0,,0,0,,0,0,0,7,6.25,9
testsuite/console-testsuite/basic-junit/src/test/java/org/apache/geronimo/testsuite/console/StartSeleniumDecorator.java,4,0,0,0,,0,0,,0,0,0,7,6.25,9
testsuite/console-testsuite/pom.xml,12,0,0,515,,43,289,,24,216,67,13,2.67,10
testsuite/deployment-testsuite/basic,2,0,0,0,,0,0,,0,0,0,2,1.5,10
testsuite/deployment-testsuite/pom.xml,6,0,0,132,,22,22,,4,39,25.67,15,4.17,10
testsuite/deployment-testsuite/test-deployments/pom.xml,4,0,0,2,,0,2,,0,2,1,6,2.5,10
testsuite/deployment-testsuite/test-deployments/src/test/java/org/apache/geronimo/testsuite/deployment/Ear13Test.java,2,0,0,30,,15,0,,0,15,15,6,5,10
testsuite/deployment-testsuite/test-deployments/src/test/java/org/apache/geronimo/testsuite/deployment/Ear14Test.java,2,0,0,30,,15,0,,0,15,15,6,5,10
testsuite/deployment-testsuite/test-deployments/src/test/java/org/apache/geronimo/testsuite/deployment/ExtendedSelenium.java,2,0,0,0,,0,0,,0,0,0,9,8.5,10
testsuite/deployment-testsuite/test-deployments/src/test/java/org/apache/geronimo/testsuite/deployment/SeleniumTestSupport.java,2,0,0,0,,0,0,,0,0,0,9,8.5,10
testsuite/deployment-testsuite/test-deployments/src/test/java/org/apache/geronimo/testsuite/deployment/TestEar13Test.java,4,0,0,12,,3,2,,0,6,3.5,9,6.25,10
testsuite/deployment-testsuite/test-deployments/src/test/java/org/apache/geronimo/testsuite/deployment/TestEar14Test.java,4,0,0,12,,3,2,,0,6,3.5,9,6.25,10
testsuite/pom.xml,4,0,0,141,,35,11,,3,76,38,13,7.5,10
testsupport/pom.xml,4,0,0,102,,26,4,,1,48,26.5,109,40.5,8
testsupport/src/site/site.xml,2,0,0,0,,0,0,,0,0,0,1,1,8
testsupport/test-deployment-j2ee_1.3/pom.xml,2,0,0,98,,49,0,,0,49,49,109,55,8
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,8,5,8
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/NOTICE.txt,2,0,0,2,,1,0,,0,1,1,8,5,8
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/pom.xml,4,0,0,214,,54,0,,0,100,53.5,109,28.75,10
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/src/main/resources/META-INF/application.xml,2,0,0,0,,0,0,,0,0,0,109,55.5,8
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/src/main/resources/META-INF/geronimo-application.xml,6,0,0,8,,1,0,,0,2,1.33,109,20.17,10
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,8,5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/NOTICE.txt,2,0,0,2,,1,0,,0,1,1,8,5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/pom.xml,2,0,0,104,,52,0,,0,52,52,109,55,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntity.java,2,0,0,70,,35,0,,0,35,35,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntityEJB.java,2,0,0,176,,88,0,,0,88,88,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntityHome.java,2,0,0,70,,35,0,,0,35,35,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntityLocal.java,2,0,0,68,,34,0,,0,34,34,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntityLocalHome.java,2,0,0,66,,33,0,,0,33,33,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntity.java,2,0,0,80,,40,0,,0,40,40,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntityEJB.java,2,0,0,152,,76,0,,0,76,76,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntityHome.java,2,0,0,70,,35,0,,0,35,35,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntityLocal.java,2,0,0,78,,39,0,,0,39,39,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntityLocalHome.java,2,0,0,68,,34,0,,0,34,34,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSession.java,2,0,0,66,,33,0,,0,33,33,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSessionEJB.java,2,0,0,120,,60,0,,0,60,60,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSessionHome.java,2,0,0,66,,33,0,,0,33,33,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSessionLocal.java,2,0,0,64,,32,0,,0,32,32,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSessionLocalHome.java,2,0,0,64,,32,0,,0,32,32,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSession.java,2,0,0,64,,32,0,,0,32,32,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSessionEJB.java,2,0,0,106,,53,0,,0,53,53,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSessionHome.java,2,0,0,62,,31,0,,0,31,31,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSessionLocal.java,2,0,0,62,,31,0,,0,31,31,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSessionLocalHome.java,2,0,0,62,,31,0,,0,31,31,109,59.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/resources/META-INF/ejb-jar.xml,2,0,0,292,,146,0,,0,146,146,109,55.5,8
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/src/main/resources/META-INF/openejb-jar.xml,4,0,0,136,,34,32,,8,67,42,109,29,10
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,8,5,8
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/NOTICE.txt,2,0,0,2,,1,0,,0,1,1,8,5,8
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/pom.xml,2,0,0,104,,52,0,,0,52,52,109,55,8
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/src/main/rar/META-INF/geronimo-ra.xml,6,0,0,136,,23,14,,2,68,25,109,20,10
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/src/main/rar/META-INF/ra.xml,2,0,0,222,,111,0,,0,111,111,109,55.5,8
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,8,5,8
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/NOTICE.txt,2,0,0,2,,1,0,,0,1,1,8,5,8
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/pom.xml,2,0,0,164,,82,0,,0,82,82,109,55,8
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/src/main/webapp/hello.txt,2,0,0,2,,1,0,,0,1,1,109,55,8
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/src/main/webapp/index.html,2,0,0,18,,9,0,,0,9,9,2,1.5,10
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/src/main/webapp/WEB-INF/geronimo-web.xml,4,0,0,100,,25,30,,8,48,32.5,109,29,10
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/src/main/webapp/WEB-INF/web.xml,2,0,0,84,,42,0,,0,42,42,109,55.5,8
testsupport/test-deployment-j2ee_1.4/pom.xml,2,0,0,98,,49,0,,0,49,49,109,55,8
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,8,5,8
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/NOTICE.txt,2,0,0,2,,1,0,,0,1,1,8,5,8
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/pom.xml,4,0,0,216,,54,0,,0,100,54,109,28.75,10
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/src/main/resources/META-INF/application.xml,2,0,0,0,,0,0,,0,0,0,109,55.5,8
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/src/main/resources/META-INF/geronimo-application.xml,6,0,0,8,,1,0,,0,2,1.33,109,20.17,10
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,8,5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/NOTICE.txt,2,0,0,2,,1,0,,0,1,1,8,5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/pom.xml,2,0,0,104,,52,0,,0,52,52,109,55,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntity.java,2,0,0,70,,35,0,,0,35,35,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntityEJB.java,2,0,0,176,,88,0,,0,88,88,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntityHome.java,2,0,0,70,,35,0,,0,35,35,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntityLocal.java,2,0,0,68,,34,0,,0,34,34,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/bmp/SimpleBMPEntityLocalHome.java,2,0,0,66,,33,0,,0,33,33,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntity.java,2,0,0,80,,40,0,,0,40,40,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntityEJB.java,2,0,0,152,,76,0,,0,76,76,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntityHome.java,2,0,0,70,,35,0,,0,35,35,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntityLocal.java,2,0,0,78,,39,0,,0,39,39,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/cmp/SimpleCMPEntityLocalHome.java,2,0,0,68,,34,0,,0,34,34,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSession.java,2,0,0,66,,33,0,,0,33,33,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSessionEJB.java,2,0,0,120,,60,0,,0,60,60,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSessionHome.java,2,0,0,66,,33,0,,0,33,33,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSessionLocal.java,2,0,0,64,,32,0,,0,32,32,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/sfsb/SimpleStatefulSessionLocalHome.java,2,0,0,64,,32,0,,0,32,32,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSession.java,2,0,0,64,,32,0,,0,32,32,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSessionEJB.java,2,0,0,106,,53,0,,0,53,53,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSessionHome.java,2,0,0,62,,31,0,,0,31,31,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSessionLocal.java,2,0,0,62,,31,0,,0,31,31,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/java/org/openejb/test/simple/slsb/SimpleStatelessSessionLocalHome.java,2,0,0,62,,31,0,,0,31,31,109,59.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/resources/META-INF/ejb-jar.xml,2,0,0,288,,144,0,,0,144,144,109,55.5,8
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/resources/META-INF/openejb-jar.xml,4,0,0,136,,34,32,,8,67,42,109,29,10
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,8,5,8
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/NOTICE.txt,2,0,0,2,,1,0,,0,1,1,8,5,8
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/pom.xml,2,0,0,104,,52,0,,0,52,52,109,55,8
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/src/main/rar/META-INF/geronimo-ra.xml,6,0,0,136,,23,14,,2,68,25,109,20,10
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/src/main/rar/META-INF/ra.xml,2,0,0,222,,111,0,,0,111,111,109,55.5,8
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/LICENSE.txt,2,0,0,0,,0,0,,0,0,0,8,5,8
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/NOTICE.txt,2,0,0,2,,1,0,,0,1,1,8,5,8
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/pom.xml,2,0,0,164,,82,0,,0,82,82,109,55,8
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/src/main/webapp/hello.txt,2,0,0,2,,1,0,,0,1,1,109,55,8
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/src/main/webapp/index.html,2,0,0,18,,9,0,,0,9,9,2,1.5,10
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/src/main/webapp/WEB-INF/geronimo-web.xml,4,0,0,100,,25,30,,8,48,32.5,109,29,10
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/src/main/webapp/WEB-INF/web.xml,2,0,0,84,,42,0,,0,42,42,109,55.5,8
testsupport/testsupport-common/NOTICE.txt,2,0,0,0,,0,0,,0,0,0,51,26.5,8
testsupport/testsupport-common/pom.xml,2,0,0,0,,0,0,,0,0,0,51,26.5,8
testsupport/testsupport-common/src/main/java/org/apache/geronimo/testsupport/TestSupport.java,6,0,0,84,,14,2,,0,36,14.33,51,10.17,8
xdocs/20031031_jboss.pdf,2,0,0,0,,0,0,,0,0,0,2,2,7
xdocs/20041028_jbossresponse.pdf,2,0,0,0,,0,0,,0,0,0,2,2,7
